stock_code,description,parent_stock_type,parent_stock_code,stock_available
FLAMINGO-1020G-BG/M-5,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Blk Glitter/Blk Glitter / UK2 / US5 / EU35",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-bg.jpg"
FLAMINGO-1020G-BG/M-6,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Blk Glitter/Blk Glitter / UK3 / US6 / EU36",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-bg.jpg"
FLAMINGO-1020G-BG/M-7,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Blk Glitter/Blk Glitter / UK4 / US7 / EU37",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-bg.jpg"
FLAMINGO-1020G-BG/M-8,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Blk Glitter/Blk Glitter / UK5 / US8 / EU38",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-bg.jpg"
FLAMINGO-1020G-BG/M-9,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Blk Glitter/Blk Glitter / UK6 / US9 / EU39",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-bg.jpg"
FLAMINGO-1020G-ROGLDG/M-10,"8"" Heel, 4"" PF Glitter Lace-Up Ankle Boot, Side Zip Rose Gold Glitter/Rose Gold Glitter / UK7 / US10 / EU41",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-rogldg.jpg"
FLAMINGO-1020G-ROGLDG/M-11,"8"" Heel, 4"" PF Glitter Lace-Up Ankle Boot, Side Zip Rose Gold Glitter/Rose Gold Glitter / UK8 / US11 / EU42",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-rogldg.jpg"
FLAMINGO-1020G-ROGLDG/M-12,"8"" Heel, 4"" PF Glitter Lace-Up Ankle Boot, Side Zip Rose Gold Glitter/Rose Gold Glitter / UK9 / US12 / EU43",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-rogldg.jpg"
FLAMINGO-1020G-ROGLDG/M-5,"8"" Heel, 4"" PF Glitter Lace-Up Ankle Boot, Side Zip Rose Gold Glitter/Rose Gold Glitter / UK2 / US5 / EU35",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-rogldg.jpg"
FLAMINGO-1020G-ROGLDG/M-6,"8"" Heel, 4"" PF Glitter Lace-Up Ankle Boot, Side Zip Rose Gold Glitter/Rose Gold Glitter / UK3 / US6 / EU36",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-rogldg.jpg"
FLAMINGO-1020G-ROGLDG/M-7,"8"" Heel, 4"" PF Glitter Lace-Up Ankle Boot, Side Zip Rose Gold Glitter/Rose Gold Glitter / UK4 / US7 / EU37",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-rogldg.jpg"
FLAMINGO-1020G-ROGLDG/M-8,"8"" Heel, 4"" PF Glitter Lace-Up Ankle Boot, Side Zip Rose Gold Glitter/Rose Gold Glitter / UK5 / US8 / EU38",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-rogldg.jpg"
FLAMINGO-1020G-ROGLDG/M-9,"8"" Heel, 4"" PF Glitter Lace-Up Ankle Boot, Side Zip Rose Gold Glitter/Rose Gold Glitter / UK6 / US9 / EU39",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-rogldg.jpg"
FLAMINGO-1020G-SG/M-10,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Slv Glitter/Slv Glitter / UK7 / US10 / EU41",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-sg.jpg"
FLAMINGO-1020G-SG/M-11,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Slv Glitter/Slv Glitter / UK8 / US11 / EU42",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-sg.jpg"
FLAMINGO-1020G-SG/M-12,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Slv Glitter/Slv Glitter / UK9 / US12 / EU43",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-sg.jpg"
FLAMINGO-1020G-SG/M-5,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Slv Glitter/Slv Glitter / UK2 / US5 / EU35",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-sg.jpg"
FLAMINGO-1020G-SG/M-6,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Slv Glitter/Slv Glitter / UK3 / US6 / EU36",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-sg.jpg"
FLAMINGO-1020G-SG/M-7,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Slv Glitter/Slv Glitter / UK4 / US7 / EU37",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-sg.jpg"
FLAMINGO-1020G-SG/M-8,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Slv Glitter/Slv Glitter / UK5 / US8 / EU38",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-sg.jpg"
FLAMINGO-1020G-SG/M-9,"8"" Heel, 4"" PF Lace Up Glitter Ankle Boot, Side Zip Slv Glitter/Slv Glitter / UK6 / US9 / EU39",Boots,FLAMINGO-1020G,0,"Pleaser\flamingo-1020g-sg.jpg"
FLAMINGO-1020LG-B/BG-10,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Blk Multi Glitter / UK7 / US10 / EU41",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bbhgg.jpg"
FLAMINGO-1020LG-B/BG-11,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Blk Multi Glitter / UK8 / US11 / EU42",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bbhgg.jpg"
FLAMINGO-1020LG-B/BG-12,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Blk Multi Glitter / UK9 / US12 / EU43",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bbhgg.jpg"
FLAMINGO-1020LG-B/BG-5,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Blk Multi Glitter / UK2 / US5 / EU35",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bbhgg.jpg"
FLAMINGO-1020LG-B/BG-6,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Blk Multi Glitter / UK3 / US6 / EU36",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bbhgg.jpg"
FLAMINGO-1020LG-B/BG-7,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Blk Multi Glitter / UK4 / US7 / EU37",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bbhgg.jpg"
FLAMINGO-1020LG-B/BG-8,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Blk Multi Glitter / UK5 / US8 / EU38",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bbhgg.jpg"
FLAMINGO-1020LG-B/BG-9,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Blk Multi Glitter / UK6 / US9 / EU39",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bbhgg.jpg"
FLAMINGO-1020LG-B/ROGLDG-10,"8"" Heel, 4"" PF Lace-up Ankle Boot, Side Zip Blk Pat/Rose Gold Glitter / UK7 / US10 / EU41",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-brogldg.jpg"
FLAMINGO-1020LG-B/ROGLDG-11,"8"" Heel, 4"" PF Lace-up Ankle Boot, Side Zip Blk Pat/Rose Gold Glitter / UK8 / US11 / EU42",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-brogldg.jpg"
FLAMINGO-1020LG-B/ROGLDG-12,"8"" Heel, 4"" PF Lace-up Ankle Boot, Side Zip Blk Pat/Rose Gold Glitter / UK9 / US12 / EU43",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-brogldg.jpg"
FLAMINGO-1020LG-B/ROGLDG-5,"8"" Heel, 4"" PF Lace-up Ankle Boot, Side Zip Blk Pat/Rose Gold Glitter / UK2 / US5 / EU35",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-brogldg.jpg"
FLAMINGO-1020LG-B/ROGLDG-6,"8"" Heel, 4"" PF Lace-up Ankle Boot, Side Zip Blk Pat/Rose Gold Glitter / UK3 / US6 / EU36",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-brogldg.jpg"
FLAMINGO-1020LG-B/ROGLDG-7,"8"" Heel, 4"" PF Lace-up Ankle Boot, Side Zip Blk Pat/Rose Gold Glitter / UK4 / US7 / EU37",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-brogldg.jpg"
FLAMINGO-1020LG-B/ROGLDG-8,"8"" Heel, 4"" PF Lace-up Ankle Boot, Side Zip Blk Pat/Rose Gold Glitter / UK5 / US8 / EU38",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-brogldg.jpg"
FLAMINGO-1020LG-B/ROGLDG-9,"8"" Heel, 4"" PF Lace-up Ankle Boot, Side Zip Blk Pat/Rose Gold Glitter / UK6 / US9 / EU39",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-brogldg.jpg"
FLAMINGO-1020LG-B/SG-10,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Slv Multi Glitter / UK7 / US10 / EU41",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bshgg.jpg"
FLAMINGO-1020LG-B/SG-11,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Slv Multi Glitter / UK8 / US11 / EU42",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bshgg.jpg"
FLAMINGO-1020LG-B/SG-12,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Slv Multi Glitter / UK9 / US12 / EU43",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bshgg.jpg"
FLAMINGO-1020LG-B/SG-5,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Slv Multi Glitter / UK2 / US5 / EU35",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bshgg.jpg"
FLAMINGO-1020LG-B/SG-6,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Slv Multi Glitter / UK3 / US6 / EU36",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bshgg.jpg"
FLAMINGO-1020LG-B/SG-7,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Slv Multi Glitter / UK4 / US7 / EU37",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bshgg.jpg"
FLAMINGO-1020LG-B/SG-8,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Slv Multi Glitter / UK5 / US8 / EU38",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bshgg.jpg"
FLAMINGO-1020LG-B/SG-9,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk/Slv Multi Glitter / UK6 / US9 / EU39",Boots,FLAMINGO-1020LG,0,"Pleaser\flamingo-1020lg-bshgg.jpg"
FLAMINGO-1020OMB,,Boots,FLAMINGO-1020OMB,0,"Pleaser\flamingo-1020omb-hpbygb.jpg","Pleaser\flamingo-1020omb-rbygb.jpg"
FLAMINGO-1020PK-BPU/M-10,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk Faux Leather/Blk Matte / UK7 / US10 / EU41",Boots,FLAMINGO-1020PK,0,"Pleaser\flamingo-1020pk-bpu.jpg"
FLAMINGO-1020PK-BPU/M-11,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk Faux Leather/Blk Matte / UK8 / US11 / EU42",Boots,FLAMINGO-1020PK,0,"Pleaser\flamingo-1020pk-bpu.jpg"
FLAMINGO-1020PK-BPU/M-12,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk Faux Leather/Blk Matte / UK9 / US12 / EU43",Boots,FLAMINGO-1020PK,0,"Pleaser\flamingo-1020pk-bpu.jpg"
FLAMINGO-1020PK-BPU/M-5,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk Faux Leather/Blk Matte / UK2 / US5 / EU35",Boots,FLAMINGO-1020PK,0,"Pleaser\flamingo-1020pk-bpu.jpg"
FLAMINGO-1020PK-BPU/M-6,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk Faux Leather/Blk Matte / UK3 / US6 / EU36",Boots,FLAMINGO-1020PK,0,"Pleaser\flamingo-1020pk-bpu.jpg"
FLAMINGO-1020PK-BPU/M-7,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk Faux Leather/Blk Matte / UK4 / US7 / EU37",Boots,FLAMINGO-1020PK,0,"Pleaser\flamingo-1020pk-bpu.jpg"
FLAMINGO-1020PK-BPU/M-8,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk Faux Leather/Blk Matte / UK5 / US8 / EU38",Boots,FLAMINGO-1020PK,0,"Pleaser\flamingo-1020pk-bpu.jpg"
FLAMINGO-1020PK-BPU/M-9,"8"" Heel, 4"" PF Lace-Up Ankle Boot, Side Zip Blk Faux Leather/Blk Matte / UK6 / US9 / EU39",Boots,FLAMINGO-1020PK,0,"Pleaser\flamingo-1020pk-bpu.jpg"
FLAMINGO-1020REFL-RBOW/B-10,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Rainbow Reflective/Blk Matte / UK7 / US10 / EU41",Boots,FLAMINGO-1020REFL,0,"Pleaser\flamingo-1020refl-rbowb.jpg"
FLAMINGO-1020REFL-RBOW/B-11,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Rainbow Reflective/Blk Matte / UK8 / US11 / EU42",Boots,FLAMINGO-1020REFL,0,"Pleaser\flamingo-1020refl-rbowb.jpg"
FLAMINGO-1020REFL-RBOW/B-12,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Rainbow Reflective/Blk Matte / UK9 / US12 / EU43",Boots,FLAMINGO-1020REFL,0,"Pleaser\flamingo-1020refl-rbowb.jpg"
FLAMINGO-1020REFL-RBOW/B-5,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Rainbow Reflective/Blk Matte / UK2 / US5 / EU35",Boots,FLAMINGO-1020REFL,0,"Pleaser\flamingo-1020refl-rbowb.jpg"
FLAMINGO-1020REFL-RBOW/B-6,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Rainbow Reflective/Blk Matte / UK3 / US6 / EU36",Boots,FLAMINGO-1020REFL,0,"Pleaser\flamingo-1020refl-rbowb.jpg"
FLAMINGO-1020REFL-RBOW/B-7,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Rainbow Reflective/Blk Matte / UK4 / US7 / EU37",Boots,FLAMINGO-1020REFL,0,"Pleaser\flamingo-1020refl-rbowb.jpg"
FLAMINGO-1020REFL-RBOW/B-8,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Rainbow Reflective/Blk Matte / UK5 / US8 / EU38",Boots,FLAMINGO-1020REFL,0,"Pleaser\flamingo-1020refl-rbowb.jpg"
FLAMINGO-1020REFL-RBOW/B-9,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Rainbow Reflective/Blk Matte / UK6 / US9 / EU39",Boots,FLAMINGO-1020REFL,0,"Pleaser\flamingo-1020refl-rbowb.jpg"
FLAMINGO-1020REFL-GRNMC/B-5,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Green Multi Reflective/Blk Matte - UK2 / US5 / EU35",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-GRNMC/B-6,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Green Multi Reflective/Blk Matte - UK3 / US6 / EU36",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-GRNMC/B-7,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Green Multi Reflective/Blk Matte - UK4 / US7 / EU37",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-GRNMC/B-8,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Green Multi Reflective/Blk Matte - UK5 / US8 / EU38",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-GRNMC/B-9,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Green Multi Reflective/Blk Matte - UK6 / US9 / EU39",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-GRNMC/B-10,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Green Multi Reflective/Blk Matte - UK7 / US10 / EU41",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-GRNMC/B-11,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Green Multi Reflective/Blk Matte - UK8 / US11 / EU42",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-GRNMC/B-12,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Green Multi Reflective/Blk Matte - UK9 / US12 / EU43",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-SREFL/B-5,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Slv Reflective/Blk Matte - UK2 / US5 / EU35",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-SREFL/B-6,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Slv Reflective/Blk Matte - UK3 / US6 / EU36",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-SREFL/B-7,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Slv Reflective/Blk Matte - UK4 / US7 / EU37",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-SREFL/B-8,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Slv Reflective/Blk Matte - UK5 / US8 / EU38",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-SREFL/B-9,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Slv Reflective/Blk Matte - UK6 / US9 / EU39",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-SREFL/B-10,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Slv Reflective/Blk Matte - UK7 / US10 / EU41",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-SREFL/B-11,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Slv Reflective/Blk Matte - UK8 / US11 / EU42",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020REFL-SREFL/B-12,"8 Heel, 4 PF Lace-Up Front Ankle Boot, Side Zip - Slv Reflective/Blk Matte - UK9 / US12 / EU43",Boots,FLAMINGO-1020REFL,0
FLAMINGO-1020SHG-BLU-PP/B-10,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Blue-Purple/Blk / UK7 / US10 / EU41",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-bluppb.jpg"
FLAMINGO-1020SHG-BLU-PP/B-11,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Blue-Purple/Blk / UK8 / US11 / EU42",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-bluppb.jpg"
FLAMINGO-1020SHG-BLU-PP/B-12,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Blue-Purple/Blk / UK9 / US12 / EU43",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-bluppb.jpg"
FLAMINGO-1020SHG-BLU-PP/B-5,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Blue-Purple/Blk / UK2 / US5 / EU35",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-bluppb.jpg"
FLAMINGO-1020SHG-BLU-PP/B-6,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Blue-Purple/Blk / UK3 / US6 / EU36",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-bluppb.jpg"
FLAMINGO-1020SHG-BLU-PP/B-7,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Blue-Purple/Blk / UK4 / US7 / EU37",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-bluppb.jpg"
FLAMINGO-1020SHG-BLU-PP/B-8,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Blue-Purple/Blk / UK5 / US8 / EU38",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-bluppb.jpg"
FLAMINGO-1020SHG-BLU-PP/B-9,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Blue-Purple/Blk / UK6 / US9 / EU39",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-bluppb.jpg"
FLAMINGO-1020SHG-PP-GN/B-10,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Green/Blk / UK7 / US10 / EU41",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppgnb.jpg"
FLAMINGO-1020SHG-PP-GN/B-11,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Green/Blk / UK8 / US11 / EU42",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppgnb.jpg"
FLAMINGO-1020SHG-PP-GN/B-12,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Green/Blk / UK9 / US12 / EU43",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppgnb.jpg"
FLAMINGO-1020SHG-PP-GN/B-5,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Green/Blk / UK2 / US5 / EU35",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppgnb.jpg"
FLAMINGO-1020SHG-PP-GN/B-6,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Green/Blk / UK3 / US6 / EU36",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppgnb.jpg"
FLAMINGO-1020SHG-PP-GN/B-7,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Green/Blk / UK4 / US7 / EU37",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppgnb.jpg"
FLAMINGO-1020SHG-PP-GN/B-8,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Green/Blk / UK5 / US8 / EU38",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppgnb.jpg"
FLAMINGO-1020SHG-PP-GN/B-9,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Green/Blk / UK6 / US9 / EU39",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppgnb.jpg"
FLAMINGO-1020SHG-PP-OL/B-10,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Olive/Blk / UK7 / US10 / EU41",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppolb.jpg"
FLAMINGO-1020SHG-PP-OL/B-11,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Olive/Blk / UK8 / US11 / EU42",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppolb.jpg"
FLAMINGO-1020SHG-PP-OL/B-12,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Olive/Blk / UK9 / US12 / EU43",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppolb.jpg"
FLAMINGO-1020SHG-PP-OL/B-5,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Olive/Blk / UK2 / US5 / EU35",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppolb.jpg"
FLAMINGO-1020SHG-PP-OL/B-6,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Olive/Blk / UK3 / US6 / EU36",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppolb.jpg"
FLAMINGO-1020SHG-PP-OL/B-7,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Olive/Blk / UK4 / US7 / EU37",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppolb.jpg"
FLAMINGO-1020SHG-PP-OL/B-8,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Olive/Blk / UK5 / US8 / EU38",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppolb.jpg"
FLAMINGO-1020SHG-PP-OL/B-9,"8"" Heel, 4"" PF Lace-Up Front Ankle Boot, Side Zip Purple-Olive/Blk / UK6 / US9 / EU39",Boots,FLAMINGO-1020SHG,0,"Pleaser\flamingo-1020shg-ppolb.jpg"
FLAMINGO-1021-B/C-10,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Clr / UK7 / US10 / EU41","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-bc.jpg"
FLAMINGO-1021-B/C-11,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Clr / UK8 / US11 / EU42","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-bc.jpg"
FLAMINGO-1021-B/C-12,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Clr / UK9 / US12 / EU43","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-bc.jpg"
FLAMINGO-1021-B/C-5,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Clr / UK2 / US5 / EU35","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-bc.jpg"
FLAMINGO-1021-B/C-6,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Clr / UK3 / US6 / EU36","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-bc.jpg"
FLAMINGO-1021-B/C-7,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Clr / UK4 / US7 / EU37","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-bc.jpg"
FLAMINGO-1021-B/C-8,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Clr / UK5 / US8 / EU38","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-bc.jpg"
FLAMINGO-1021-B/C-9,"8"" Heel, 4"" PF Peep Toe Lace-Up Ankle Boot, Side Zip Blk Pat/Clr / UK6 / US9 / EU39","Platforms (Exotic Dancing)",FLAMINGO-1021,0,"Pleaser\flamingo-1021-bc.jpg"
